id	project	name	bps	sequences	biome	feature	material	environment	sequencing_type	location	mean_seq_length		select	arg_percent
4450680.3	Project for: Cow 7887 Virome Reads	Cow 7887 Virome Reads	99437869	298062	animal-associated habitat	animal-associated habitat	animal-associated habitat	unknown	WGS	Urbana, IL	333.615	public		6.71001335292657e-05
4450729.3	Meta data	Biopile 2005	35399724	108203	soil	soil	soil	soil	WGS	Alert	327.160	public		0.000508303836307681
4450731.3	Meta data	Control biopile	201681151	457781	soil	soil	soil	soil	WGS	Alert	440.563	public		0.000203153909838984
4450750.3	Project for: NTS004-ele-crust	NTS004-ele-crust	87160647	239933	soil	soil	soil	unknown	WGS	Nevada	363.271	public		0.000225062830040053
4450752.3	Project for: NTS064-amb-crust	NTS064-amb-crust	76860743	233279	soil	soil	soil	unknown	WGS	Nevada	329.480	public		0.000175755211570694
4450891.3	Peru OMZ - Meteor Cruise M77/3	Sulfidic Event in Peruvian OMZ Metagenome 40m	118941094	296291	Neritic epipelagic zone biome	coastal water body	coastal water	water	WGS	Coastal waters off Lima	401.433	public		3.37506032920338e-06
4450892.3	Peru OMZ - Meteor Cruise M77/3	Sulfidic Event in Peruvian OMZ Metagenome 20m	100562336	265343	Neritic epipelagic zone biome	coastal water body	coastal water	water	WGS	Coastal waters off Lima	378.990	public		0
4451033.3	Mangroves	BRMgv-1Clean	58801025	249993	Mangrove biome	intertidal zone	estuarine mud	soil	WGS	Bertioga	235.211	public		3.60010080282248e-05
4451034.3	Mangroves	BRMgv-2Clean	55077381	231233	Mangrove biome	intertidal zone	estuarine mud	soil	WGS	Bertioga	238.190	public		5.62203491716148e-05
4451035.3	Mangroves	BrMgv-3Clean	53292298	214921	Mangrove biome	intertidal zone	estuarine mud	soil	WGS	Bertioga	247.962	public		6.51402143113051e-05
4451036.3	Mangroves	BrMgv-4Clean	48522914	217605	Mangrove biome	intertidal zone	estuarine mud	soil	WGS	Cananeia	222.986	public		6.43367569679006e-05
4451038.3	Zodletone  Source Metatransciptome	B3_filtered	14147240	45202	aquatic biome	sulfur spring	sediment	sediment	WGS	Southwestern Oklahoma	312.978	public		2.21229149152692e-05
4451065.3	arctic spring snow	svn35	11713021	34840	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	336.195	public		0.000459242250287026
4451068.3	arctic spring snow	svn48-2	7759067	24290	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	319.435	public		8.23384108686702e-05
4451069.3	arctic spring snow	svn56	7770977	25523	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	304.470	public		0.0014496728441014
4451070.3	arctic spring snow	svn7	14850057	42989	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	345.439	public		0.000116308823187327
4451071.3	arctic spring snow	svn65	4053721	12181	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	332.790	public		0
4451072.3	arctic spring snow	svn64	6859152	21550	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	318.290	public		0
4451073.3	arctic spring snow	svn8	11104579	29134	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	381.155	public		0
4451075.3	arctic spring snow	svn18	11020280	33970	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	324.412	public		2.94377391816309e-05
4451076.3	arctic spring snow	svn40	8038481	23702	Cold-winter (continental) deserts and semideserts	cold temperature habitat	water	miscellaneous	WGS	Ny-Alesund	339.148	public		0.000126571597333558
4451102.3	Monitoring Mediterranean Sea	PriS1	269776446	671765	sea	coastal water	water	water	WGS	Monte Cristo	401.593	public		0.000110157569983551
4451103.3	Project for: NTS_007_lucy_ELEV	NTS_007_lucy_ELEV	397257248	1040697	soil	soil	soil	unknown	WGS	Nevada	381.722	public		0.000252715247569658
4451104.3	Project for: NTS_010_ELEV	NTS_010_ELEV	347578191	998484	soil	soil	soil	unknown	WGS	Nevada	348.106	public		0.000192291513935126
4451105.3	Project for: NTS_067_AMBIENT	NTS_067_AMBIENT	447394296	1197246	soil	soil	soil	unknown	WGS	Nevada	373.686	public		0.000245563568389454
4451106.3	Project for: NTS_071_AMBIENT	NTS_071_AMBIENT	396672991	1259086	soil	soil	soil	unknown	WGS	Nevada	315.048	public		0.000238268077001889
4451259.3	Project for: DONNA2_raw reads	DONNA2_raw reads	930446714	1957059	cultured habitat	cultured habitat	cultured habitat	unknown	WGS	Ithaca, NY	475.431	public		0.0108535307315722
4451593.3	Monitoring Mediterranean Sea	PriS2	245235027	693150	sea	coastal water	water	water	WGS	Monte Cristo	353.798	public		0.000139940849743923
4451655.3	Project for: ANAS_raw_reads	ANAS_raw_reads	330964688	606488	cultured habitat	cultured habitat	cultured habitat	unknown	WGS	Berkeley, CA	545.707	public		0.00408416984342642
4451759.3	OUTO_deepbiosphere	OUTO_II_1500	144002614	355371	temperate coniferous forest biome	Cave	Water	water	WGS	Outokumpu	405.218	public		8.44188186430519e-06
4451761.3	OUTO_deepbiosphere	OUTO_II_2300	130544350	323576	temperate coniferous forest biome	Cave	Water	water	WGS	Outokumpu	403.443	public		3.09046406408386e-06
4452824.3	Goat_BCM_Trial	Goat_Control	154668571	384086	terrestrial biome	livestock-associated habitat	organic material	host-associated	WGS	Tsukuba-shi, Ibaraki-ken, Japan	402.693	public		3.64501700140073e-05
4452826.3	Goat_BCM_Trial	Goat_BCM	148374700	356756	terrestrial biome	livestock-associated habitat	organic material	host-associated	WGS	Tsukuba-shi, Ibaraki-ken, Japan	415.900	public		9.53032324614022e-05
4452998.3	unknown	RNApp2-subsampled.denoised	27198	305	unknown	unknown	unknown	unknown	WGS	unknown	89.174	public		0
4452999.3	unknown	RNApp2.denoised	40032	447	unknown	unknown	unknown	unknown	WGS	unknown	89.557	public		0
4453005.3	unknown	RNApp5.denoised	83044	939	unknown	unknown	unknown	unknown	WGS	unknown	88.439	public		0
4453007.3	unknown	RNApp6.denoised	71727	797	unknown	unknown	unknown	unknown	WGS	unknown	89.996	public		0
4453064.3	Project for: A1	A1	24954121	64506	freshwater habitat	freshwater habitat	freshwater habitat	unknown	WGS	South Australia	386.850	public		0.00179828233032586
4453083.3	Project for: A5	A5	158829229	409743	freshwater habitat	freshwater habitat	freshwater habitat	unknown	WGS	South Australia	387.631	public		0.000104943830645063
4453246.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F1 Rothamsted 2009 February 0-21cm Direct MPBIO1O1	358393415	976268	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	367.106	public		0.000143403245830038
4453247.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F2a Rothamsted 2009 February 0-21cm Indirect MPBIO1O1	470523038	1094883	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	429.747	public		0.000305055426013556
4453253.3	Zodletone  Source Metatransciptome	B3_Assembled_filtered	7983736	23978	aquatic biome	sulfur spring	sediment	sediment	WGS	Southwestern Oklahoma	332.961	public		4.17048961548086e-05
4453254.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F2b Rothamsted 2009 February 0-21cm Indirect MPBIO1O1	321342919	890966	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	360.668	public		0.000277227189365251
4453256.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL J4 Rothamsted 2009 July 0-10cm Indirect DNA Tissue	505500140	1135084	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	445.342	public		0.000259011667858943
4453257.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F4 Rothamsted 2009 February 0-10cm Indirect DNA Tissue	391415961	946839	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	413.392	public		0.00028410321078874
4453260.3	Zodletone  Source Metatransciptome	B4_Assembled_filtered	12444944	35424	aquatic biome	sulfur spring	sediment	sediment	WGS	Southwestern Oklahoma	351.314	public		0
4453261.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL J1 Rothamsted 2009 July 0-21cm Direct MPBIO1O1	465558160	1130719	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	411.736	public		0.000202526003366
4453274.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F5 Rothamsted 2009 February 0-10cm Indirect Gram positive	256246231	754185	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	339.766	public		0.000151156546470694
4453297.3	OUTO_deepbiosphere	OUTO_II_600	107964811	276230	temperate coniferous forest biome	Cave	Water	water	WGS	Outokumpu	390.851	public		0
4453304.3	Abrolhos reef Bank	Timbebas 2010	27057181	67439	coral reef	coral reef	water	water	WGS	Abrolhos Reefs	401.210	public		2.96564302554901e-05
4453305.3	Abrolhos reef Bank	Pedra do Leste 2010	13219777	31365	coral reef	coral reef	water	water	WGS	Abrolhos Reefs	421.482	public		0
4453371.3	Abrolhos reef Bank	PAB5 2010	29639075	79476	coral reef	coral reef	water	water	WGS	Abrolhos Reefs	372.931	public		0.000113241733353465
4453372.3	Abrolhos reef Bank	Sebastiao Gomes 2010	11785037	39792	coral reef	coral reef	water	water	WGS	Abrolhos Reefs	296.166	public		0.000100522718134298
4453374.3	Arenosclera_brasiliensis_metagenome	Water_JF1	45903897	112267	marine pelagic biome	marine habitat	coastal water	water	WGS	João fernandinho beach, búzios peninsula, Rio de Janeiro state	408.881	public		1.78146739469301e-05
4453375.3	Guanabara Bay Metagenome	GB Site 1-1	30293540	74161	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	408.483	public		2.69683526381791e-05
4453376.3	Guanabara Bay Metagenome	GB Site 1-2	40854519	98542	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	414.590	public		5.07397860810619e-05
4453379.3	Guanabara Bay Metagenome	GB Site 7-1	4575759	11161	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	409.978	public		8.95977062987187e-05
4453380.3	Guanabara Bay Metagenome	GB Site 7-2	25113811	60464	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	415.351	public		6.61550674781688e-05
4453381.3	Guanabara Bay Metagenome	GB Site 34-1	6004415	15758	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	381.039	public		0.000126919659855312
4453382.3	Guanabara Bay Metagenome	GB Site 34-2	2718453	6739	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	403.391	public		0
4453406.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL J7 Rothamsted 2009 July 0-21cm Direct MoBIO	338504768	938860	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	360.549	public		0.000202373090769657
4453407.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F3 Rothamsted 2009 February 0-10cm Indirect in plug	311395302	754829	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	412.538	public		0.000254362246283595
4453433.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL F6 Rothamsted 2009 February 11-21cm Indirect in plug	308792456	826513	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	373.609	public		0.000234721050969555
4453434.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL J1a-10 Rothamsted 2010 July 0-21cm Direct MPBIO1O1	433202892	1137813	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	380.733	public		0.000189837873183027
4453435.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL J1rhizo-10 Rothamsted Rhizosphere 2010 July 0-21cm Direct MPBIO1O1	371406384	1068770	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	347.508	public		0.00021613630622117
4453436.3	Soil microbial community from Rothamsted, Park Grass (METASOIL project)	METASOIL J1b-10 Rothamsted 2010 July 0-21cm Direct MPBIO1O1	343359668	919406	Temperate grasslands	prairie	soil	soil	WGS	Rothamsted	373.458	public		0.00016858710950331
4453653.3	Asian longhorned beetle larval midgut metagenome	ALB Trimmed Reads	382939404	1258810	temperate woodland biome	Gut	Feces	host-associated	WGS	Worcester, MA	304.207	public		0.000270096360848738
4454153.3	Project for: pink berry consortia metagenome - Roche 454 data	pink berry consortia - Roche 454 FLX - ncbi SRA SRX332170	94018677	256925	biofilm	biofilm	biofilm	microbial mat|biofilm	WGS	USA:Cape Cod:Sippewissett Marsh	365.938	public		3.11374914858422e-05
4454379.3	Project for: HI_Seq	HI_Seq	2004147330	25646790	animal-associated habitat	animal-associated habitat	animal-associated habitat	unknown	WGS	Iowa	78.144	public		0.000474484331177508
4454380.3	Project for: LO_Seq	LO_Seq	2005954900	25729279	animal-associated habitat	animal-associated habitat	animal-associated habitat	unknown	WGS	Iowa	77.964	public		0.000455123519007276
4454501.3	Guanabara Bay Metagenome	AlphaproteobacteriaPt1	19289101	43894	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	439.447	public		0
4454502.3	Guanabara Bay Metagenome	AlphaproteobacteriaPt7	7069967	16011	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	441.569	public		0
4454503.3	Guanabara Bay Metagenome	AlphaproteobacteriaPt34	1566362	3682	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	425.411	public		0
4454504.3	Guanabara Bay Metagenome	GammaproteobacteriaPt1	9689649	21868	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	443.097	public		4.57289189683556e-05
4454505.3	Guanabara Bay Metagenome	GammaproteobacteriaPt7	3906023	8854	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	441.159	public		0
4454506.3	Guanabara Bay Metagenome	GammaproteobacteriaPt34	1857858	4336	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	428.473	public		0
4454686.3	Guanabara Bay Metagenome	ActinoPt1	4156721	9139	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	454.833	public		0.000218842324105482
4454687.3	Guanabara Bay Metagenome	ActinoPt7	2204460	4856	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	453.966	public		0.000617792421746293
4454688.3	Guanabara Bay Metagenome	ActinoPt34	924872	2094	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	441.677	public		0.000477554918815664
4454689.3	Guanabara Bay Metagenome	FirmicutesPt1	1599598	3565	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	448.695	public		0
4454691.3	Guanabara Bay Metagenome	FirmicutesPt7	815865	1808	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	451.253	public		0
4454692.3	Guanabara Bay Metagenome	FirmicutesPt34	161316	369	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	437.171	public		0.002710027100271
4454693.3	Guanabara Bay Metagenome	BacteroidetesChlorobiPt1	6515528	14483	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	449.874	public		6.90464682731478e-05
4454694.3	Guanabara Bay Metagenome	BacteroidetesChlorobiPt34	523029	1188	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	440.260	public		0
4454695.3	Guanabara Bay Metagenome	BacteroidetesChlorobiPt7	2496820	5503	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	453.720	public		0.000181719062329638
4454696.3	Guanabara Bay Metagenome	CyanoPt1	719065	1611	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	446.347	public		0
4454697.3	Guanabara Bay Metagenome	CyanoPt34	91318	207	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	441.150	public		0
4454698.3	Guanabara Bay Metagenome	CyanoPt7	367588	813	estuarine biome	ocean	coastal water	water	WGS	Rio de Janeiro	452.138	public		0
4454699.3	Guanabara Bay Metagenome	BetaprotPt1	2901661	6558	ocean biome	ocean	coastal water	water	WGS	Rio de Janeiro	442.461	public		0.000152485513876182
